product_name,product_price,product_price_new,product_size,product_color,pid,url,currency,new,active,date_scrapped
Grail CF SL 7 eTap,3349.0,3499.0,M,Forest,50029918_0001061363,https://www.canyon.com/fr-be/promo-velos/vtt/grail-cf-sl-7-etap/50029918.html,€,False,True,2022-01-15 05:00:15.016377
Grizl CF SL 8 Suspension,3449.0,3499.0,2XL,Matcha Splash,50029896_0001061297,https://www.canyon.com/fr-be/promo-velos/gravel/grizl-cf-sl-8-suspension/50029896.html,€,False,True,2022-01-15 05:00:15.016377
Spectral 29 CF 7,3449.0,3499.0,XL,Big Bamboo,50029793_0001060855,https://www.canyon.com/fr-be/promo-velos/vtt/spectral-29-cf-7/50029793.html,€,False,True,2022-01-15 05:00:15.016377
Neuron:ON 7,3549.0,3699.0,S,Flash Black,50026490_0001061369,https://www.canyon.com/fr-be/promo-velos/electriques/neuron-on-7/50026490.html,€,False,True,2022-01-15 05:00:15.016377
Torque 27.5 CF 7,3649.0,3699.0,L,Exhaust Black,50029942_0001061408,https://www.canyon.com/fr-be/promo-velos/vtt/torque-27.5-cf-7/50029942.html,€,False,True,2022-01-15 05:00:15.016377
Grail CF SL 8 eTap,3799.0,4199.0,L,Discovery Blue,50018780_0001060919,https://www.canyon.com/fr-be/promo-velos/gravel/grail-cf-sl-8-etap/50018780.html,€,False,True,2022-01-15 05:00:15.016377
Neuron:ON 8 WMN,3849.0,3999.0,S,E-Grey,50023094_0001061280,https://www.canyon.com/fr-be/promo-velos/electriques/neuron-on-8-wmn/50023094.html,€,False,True,2022-01-15 05:00:15.016377
Neuron:ON 8 WMN,3849.0,3999.0,XS,E-Grey,50024773_0001061300,https://www.canyon.com/fr-be/promo-velos/electriques/neuron-on-8-wmn/50024773.html,€,False,True,2022-01-15 05:00:15.016377
Grizl CF SLX 8 1by,4349.0,4599.0,S,Kale Smash,50024754_0001061475,https://www.canyon.com/fr-be/promo-velos/gravel/grizl-cf-slx-8-1by/50024754.html,€,False,True,2022-01-15 05:00:15.016377
Grail CF SLX 8 Di2,4599.0,4999.0,S,Dark Navy,50019631_0001061478,https://www.canyon.com/fr-be/promo-velos/gravel/grail-cf-slx-8-di2/50019631.html,€,False,True,2022-01-15 05:00:15.016377
Spectral:ON CF 6 WMN,4599.0,4699.0,S,Shades of Berry,50023769_0001061276,https://www.canyon.com/fr-be/promo-velos/electriques/spectral-on-cf-6-wmn/50023769.html,€,False,True,2022-01-15 05:00:15.016377
Exceed CF SLX 8,4899.0,4999.0,M,Team Alpecin-Fenix,50029923_0001060918,https://www.canyon.com/fr-be/promo-velos/vtt/exceed-cf-slx-8/50029923.html,€,False,True,2022-01-15 05:00:15.016377
Grail CF SLX 8 Di2,4949.0,4999.0,M,Dark Navy,50010855,https://www.canyon.com/fr-be/promo-velos/gravel/grail-cf-slx-8-di2/2721.html?dwvar_2721_pv_rahmenfarbe=BU%2FBK,€,False,True,2022-01-15 05:00:15.016377
Spectral 29 CF 9,5049.0,5199.0,XL,Thermite Red,50019818_0001060911,https://www.canyon.com/fr-be/promo-velos/vtt/spectral-29-cf-9/50019818.html,€,False,True,2022-01-15 05:00:15.016377
Aeroad CF SLX 9.0 Team Movistar,5099.0,6599.0,XS,Movistar Blue,50014274_0001057675,https://www.canyon.com/fr-be/promo-velos/professionnels/aeroad-cf-slx-9.0-team-movistar/50014274.html,€,False,True,2022-01-15 05:00:15.016377
Aeroad CF SLX 9.0 Team Katusha,5199.0,7399.0,L,team replica - katusha,50008748_0001039760,https://www.canyon.com/fr-be/promo-velos/professionnels/aeroad-cf-slx-9.0-team-katusha/50008748.html,€,False,True,2022-01-15 05:00:15.016377
Ultimate CF SLX 8 Disc eTap,5299.0,5399.0,L,Tarn Blue,50029931_0001061419,https://www.canyon.com/fr-be/promo-velos/vtt/ultimate-cf-slx-8-disc-etap/50029931.html,€,False,True,2022-01-15 05:00:15.016377
Ultimate CF SLX 9.0 Team Movistar,5799.0,7299.0,S,Movistar Blue,50014270_0001057672,https://www.canyon.com/fr-be/promo-velos/professionnels/ultimate-cf-slx-9.0-team-movistar/50014270.html,€,False,True,2022-01-15 05:00:15.016377
Spectral 29 CFR,6399.0,6499.0,L,Ag 47,50029798_0001061371,https://www.canyon.com/fr-be/promo-velos/vtt/spectral-29-cfr/50029798.html,€,False,True,2022-01-15 05:00:15.016377
Ultimate Disc Young Hero,1119.0,1199.0,XS,Alpecin Fenix Blue,50029919_0001061433,https://www.canyon.com/fr-be/promo-velos/vtt/ultimate-disc-young-hero/50029919.html,€,False,True,2022-01-15 05:00:15.016377
Exceed CF SLX 9,4599.0,4699.0,L,New Stealth,50029676_0001061403,https://www.canyon.com/fr-be/promo-velos/vtt/exceed-cf-slx-9/50029676.html,€,False,True,2022-01-16 05:00:15.837104
Lux Trail CF 8,4949.0,5299.0,M,Columbia Blue,50029607_0001061503,https://www.canyon.com/fr-be/promo-velos/vtt/lux-trail-cf-8/50029607.html,€,False,True,2022-01-16 05:00:15.837104
Commuter:ON 7 WMN,3149.0,3299.0,M,Champagne,50023475_0001060271,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-on-7-wmn/50023475.html,€,False,True,2022-01-17 05:00:11.032918
Commuter 7 WMN,1749.0,1799.0,XS,Champagne,50019853_0001061367,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-7-wmn/50019853.html,€,False,True,2022-01-18 05:00:08.317096
Commuter:ON 7 WMN,3199.0,3299.0,M,Champagne,50023475_0001060671,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-on-7-wmn/50023475.html,€,False,True,2022-01-19 05:00:08.873284
Roadlite:ON 7,3249.0,3399.0,M,Light Grey,50023722_0001061295,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-on-7/50023722.html,€,False,True,2022-01-19 05:00:08.873284
Sender CFR FMD,3999.0,4699.0,M,Stealth,50019534_0001060920,https://www.canyon.com/fr-be/promo-velos/vtt/sender-cfr-fmd/50019534.html,€,False,True,2022-01-19 05:00:08.873284
Neuron CF SLX 9,5199.0,5599.0,M,Visible Black,50019377_0001060725,https://www.canyon.com/fr-be/promo-velos/vtt/neuron-cf-slx-9/50019377.html,€,False,True,2022-01-19 05:00:08.873284
Roadlite 5 WMN,799.0,899.0,XS,Light Grey - Raspberry,50023030_0001060596,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-5-wmn/50023030.html,€,False,True,2022-01-21 05:00:15.567558
Roadlite 5 WMN,829.0,899.0,M,Wild Rose,50029943_0001061405,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-5-wmn/50029943.html,€,False,True,2022-01-21 05:00:15.567558
Stoic 2,849.0,899.0,XL,Avalanche White,50026487_0001061368,https://www.canyon.com/fr-be/promo-velos/vtt/stoic-2/50026487.html,€,False,True,2022-01-21 05:00:15.567558
Commuter 5 WMN,1019.0,1099.0,S,Mustard,50023327_0001061504,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-5-wmn/50023327.html,€,False,True,2022-01-21 05:00:15.567558
Commuter 6 WMN,1419.0,1499.0,S,Mustard,50022228_0001061642,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-6-wmn/50022228.html,€,False,True,2022-01-21 05:00:15.567558
Commuter 6 WMN,1419.0,1499.0,M,Anchor Grey,50022061_0001061394,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-6-wmn/50022061.html,€,False,True,2022-01-21 05:00:15.567558
Commuter 6 WMN,1419.0,1499.0,S,Anchor Grey,50022229_0001061392,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-6-wmn/50022229.html,€,False,True,2022-01-21 05:00:15.567558
Roadlite CF 8 WMN,1749.0,1799.0,XS,Light Grey,50019649_0001061516,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-cf-8-wmn/50019649.html,€,False,True,2022-01-21 05:00:15.567558
Commuter 7 WMN,1749.0,1799.0,M,Champagne,50022925_0001061601,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-7-wmn/50022925.html,€,False,True,2022-01-21 05:00:15.567558
Grail 7 eTap,2149.0,2199.0,M,Forest,50029962_0001061494,https://www.canyon.com/fr-be/promo-velos/gravel/grail-7-etap/50029962.html,€,False,True,2022-01-21 05:00:15.567558
Exceed CF 6,2349.0,2399.0,M,MTB Racing Team Replica,50029745_0001061372,https://www.canyon.com/fr-be/promo-velos/vtt/exceed-cf-6/50029745.html,€,False,True,2022-01-21 05:00:15.567558
Exceed CF 7,2449.0,2799.0,L,Rapid Red,50025907_0001061560,https://www.canyon.com/fr-be/promo-velos/vtt/exceed-cf-7/50025907.html,€,False,True,2022-01-21 05:00:15.567558
Endurace:ON 7.0,2649.0,2999.0,L,Asphalt Black,50014634_0001061518,https://www.canyon.com/fr-be/promo-velos/electriques/endurace-on-7.0/50014634.html,€,False,True,2022-01-21 05:00:15.567558
Grand Canyon:ON 8 WMN,2949.0,3099.0,S,Charged Mint,50023585_0001061558,https://www.canyon.com/fr-be/promo-velos/electriques/grand-canyon-on-8-wmn/50023585.html,€,False,True,2022-01-21 05:00:15.567558
Commuter:ON 7,3149.0,3299.0,L,Champagne,50024790_0001060959,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-on-7/50024790.html,€,False,True,2022-01-21 05:00:15.567558
Spectral CF 7 WMN,3199.0,3399.0,XS,Soft Coral,50029915_0001061418,https://www.canyon.com/fr-be/promo-velos/vtt/spectral-cf-7-wmn/50029915.html,€,False,True,2022-01-21 05:00:15.567558
Grand Canyon:ON 8,3249.0,3299.0,M,N-Blue,50024772_0001061421,https://www.canyon.com/fr-be/promo-velos/electriques/grand-canyon-on-8/50024772.html,€,False,True,2022-01-21 05:00:15.567558
Grail CF SL 7 eTap,3349.0,3499.0,M,Forest,50029918_0001061607,https://www.canyon.com/fr-be/promo-velos/vtt/grail-cf-sl-7-etap/50029918.html,€,False,True,2022-01-21 05:00:15.567558
Roadlite CF 9 LTD,3449.0,3499.0,S,Shadow Grey,50019571_0001061499,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-cf-9-ltd/50019571.html,€,False,True,2022-01-21 05:00:15.567558
Grail CF SL 8 Di2,3499.0,3699.0,M,Discovery Blue,50019109_0001061612,https://www.canyon.com/fr-be/promo-velos/gravel/grail-cf-sl-8-di2/50019109.html,€,False,True,2022-01-21 05:00:15.567558
Grail CF SL 8 eTap,3799.0,4199.0,2XS,Discovery Blue,50029621_0001061605,https://www.canyon.com/fr-be/promo-velos/gravel/grail-cf-sl-8-etap/50029621.html,€,False,True,2022-01-21 05:00:15.567558
Grail CF SL 8 eTap,3899.0,4199.0,L,Discovery Blue,50018780_0001061611,https://www.canyon.com/fr-be/promo-velos/gravel/grail-cf-sl-8-etap/50018780.html,€,False,True,2022-01-21 05:00:15.567558
Precede:ON CF 8,3899.0,4299.0,M,Anchor Grey,50019447_0001059670,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-8/50019447.html,€,False,True,2022-01-21 05:00:15.567558
Inflite CF SLX 9,3999.0,4199.0,L,Super Pink,50024575_0001061398,https://www.canyon.com/fr-be/promo-velos/route/inflite-cf-slx-9/50024575.html,€,False,True,2022-01-21 05:00:15.567558
Grail CF SL 8 Di2,4099.0,4199.0,XS,Sand,50029924_0001061374,https://www.canyon.com/fr-be/promo-velos/vtt/grail-cf-sl-8-di2/50029924.html,€,False,True,2022-01-21 05:00:15.567558
Strive CF 8,4099.0,4199.0,L,Stealth,50022099_0001061404,https://www.canyon.com/fr-be/promo-velos/vtt/strive-cf-8/50022099.html,€,False,True,2022-01-21 05:00:15.567558
Speedmax CF 8 WMN DISC,4099.0,4199.0,S,Light Lobster,50024637_0001061502,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-8-wmn-disc/50024637.html,€,False,True,2022-01-21 05:00:15.567558
Grail CF SL 8 Di2,4099.0,4199.0,2XL,Forest,50029934_0001061417,https://www.canyon.com/fr-be/promo-velos/gravel/grail-cf-sl-8-di2/50029934.html,€,False,True,2022-01-21 05:00:15.567558
Torque:ON 8,4449.0,4799.0,L,Shades of the Forest,50023039_0001061334,https://www.canyon.com/fr-be/promo-velos/electriques/torque-on-8/50023039.html,€,False,True,2022-01-21 05:00:15.567558
Grizl CF SLX 8 Di2,4599.0,4699.0,XS,Kale Smash,50026492_0001061441,https://www.canyon.com/fr-be/promo-velos/gravel/grizl-cf-slx-8-di2/50026492.html,€,False,True,2022-01-21 05:00:15.567558
Speedmax CF 7 Disc eTap,4899.0,4999.0,S,Stealth,50029795_0001061539,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-7-disc-etap/50029795.html,€,False,True,2022-01-21 05:00:15.567558
Speedmax CF 7 Disc eTap,4899.0,4999.0,XS,Stealth,50029951_0001061460,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-7-disc-etap/50029951.html,€,False,True,2022-01-21 05:00:15.567558
Grail CF SLX 8 eTap,4999.0,5099.0,L,Forest Orange,50010849,https://www.canyon.com/fr-be/promo-velos/gravel/grail-cf-slx-8-etap/2720.html?dwvar_2720_pv_rahmenfarbe=OG%2FBK,€,False,True,2022-01-21 05:00:15.567558
Lux Trail CF 8,5199.0,5299.0,S,Columbia Blue,50029938_0001061412,https://www.canyon.com/fr-be/promo-velos/vtt/lux-trail-cf-8/50029938.html,€,False,True,2022-01-21 05:00:15.567558
Speedmax CF 8 WMN Disc Di2,5549.0,5799.0,XS,Light Lobster,50029759_0001061566,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-8-wmn-disc-di2/50029759.html,€,False,True,2022-01-21 05:00:15.567558
Speedmax CF SLX 9.0 SL,6999.0,8899.0,multi,pearl city black,50001309,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-slx-9.0-sl/2144.html?dwvar_2144_pv_rahmenfarbe=BK%2FBU,€,False,True,2022-01-21 05:00:15.567558
Endurace CF SLX 9 Disc eTap,7549.0,7699.0,M,Stealth,50029960_0001061485,https://www.canyon.com/fr-be/promo-velos/route/endurace-cf-slx-9-disc-etap/50029960.html,€,False,True,2022-01-21 05:00:15.567558
Roadlite 6 WMN,1119.0,1199.0,S,Shadow Grey,50022958_0001061666,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-6-wmn/50022958.html,€,False,True,2022-01-22 05:00:32.339469
Ultimate Disc Young Hero,1149.0,1199.0,XS,Alpecin Fenix Blue,50029919_0001061713,https://www.canyon.com/fr-be/promo-velos/vtt/ultimate-disc-young-hero/50029919.html,€,False,True,2022-01-22 05:00:32.339469
Stitched 720,1649.0,1799.0,M,Cloud Blue,50019459_0001061609,https://www.canyon.com/fr-be/promo-velos/vtt/stitched-720/50019459.html,€,False,True,2022-01-22 05:00:32.339469
Grizl CF SL 8,2749.0,2999.0,XL,Matcha Splash,50024705_0001061554,https://www.canyon.com/fr-be/promo-velos/gravel/grizl-cf-sl-8/50024705.html,€,False,True,2022-01-22 05:00:32.339469
Neuron CF 8 WMN,2949.0,2999.0,S,Frozen Valentine,50029803_0001061644,https://www.canyon.com/fr-be/promo-velos/vtt/neuron-cf-8-wmn/50029803.html,€,False,True,2022-01-22 05:00:32.339469
Roadlite:ON 7,2999.0,3399.0,M,Light Grey,50023722_0001061639,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-on-7/50023722.html,€,False,True,2022-01-22 05:00:32.339469
Neuron:ON 7 WMN,3549.0,3699.0,M,Quantum Grey,50029660_0001061633,https://www.canyon.com/fr-be/promo-velos/electriques/neuron-on-7-wmn/50029660.html,€,False,True,2022-01-22 05:00:32.339469
Speedmax CF 7 DISC,3649.0,3699.0,M,Flash Yellow,50019745_0001061634,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-7-disc/50019745.html,€,False,True,2022-01-22 05:00:32.339469
Neuron CF 9,3799.0,3999.0,M,Non Forest,50029999_0001061636,https://www.canyon.com/fr-be/promo-velos/vtt/neuron-cf-9/50029999.html,€,False,True,2022-01-22 05:00:32.339469
Sender CFR FMD,4099.0,4699.0,M,X-Ray,50019834_0001061628,https://www.canyon.com/fr-be/promo-velos/vtt/sender-cfr-fmd/50019834.html,€,False,True,2022-01-22 05:00:32.339469
Inflite CF SLX 9.0 Team,4149.0,4499.0,M,Team Replica,50013564_0001061708,https://www.canyon.com/fr-be/promo-velos/route/inflite-cf-slx-9.0-team/50013564.html,€,False,True,2022-01-22 05:00:32.339469
Grizl CF SLX 8 1by,4249.0,4599.0,S,Kale Smash,50024754_0001061646,https://www.canyon.com/fr-be/promo-velos/gravel/grizl-cf-slx-8-1by/50024754.html,€,False,True,2022-01-22 05:00:32.339469
Spectral:ON CF 6,4349.0,4699.0,XL,Shades of Stealth,50024572_0001061672,https://www.canyon.com/fr-be/promo-velos/electriques/spectral-on-cf-6/50024572.html,€,False,True,2022-01-22 05:00:32.339469
Grizl CF SLX 8 Di2,4449.0,4699.0,L,Kale Smash,50024784_0001061550,https://www.canyon.com/fr-be/promo-velos/gravel/grizl-cf-slx-8-di2/50024784.html,€,False,True,2022-01-22 05:00:32.339469
Neuron CF 9 SL,4699.0,4799.0,S,Non Forest,50030001_0001061645,https://www.canyon.com/fr-be/promo-velos/vtt/neuron-cf-9-sl/50030001.html,€,False,True,2022-01-22 05:00:32.339469
Speedmax CF 7 Disc eTap,4899.0,4999.0,L,Off White,50029681_0001061545,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-7-disc-etap/50029681.html,€,False,True,2022-01-22 05:00:32.339469
Sender CFR,4999.0,5799.0,M,CFR Team,50019418_0001061631,https://www.canyon.com/fr-be/promo-velos/vtt/sender-cfr/50019418.html,€,False,True,2022-01-22 05:00:32.339469
Lux Trail CF 8,5049.0,5299.0,M,Columbia Blue,50029607_0001061610,https://www.canyon.com/fr-be/promo-velos/vtt/lux-trail-cf-8/50029607.html,€,False,True,2022-01-22 05:00:32.339469
Spectral:ON CF 8,5749.0,5999.0,M,Shades of Sea,50023330_0001061667,https://www.canyon.com/fr-be/promo-velos/electriques/spectral-on-cf-8/50023330.html,€,False,True,2022-01-22 05:00:32.339469
Grand Canyon 6 WMN,919.0,999.0,S,Soft Coral,50018542_0001061168,https://www.canyon.com/fr-be/promo-velos/vtt/grand-canyon-6-wmn/50018542.html,€,False,True,2022-01-23 05:00:20.638587
Grizl CF SL 7 eTap,3249.0,3299.0,M,Earl Grey,50029729_0001061076,https://www.canyon.com/fr-be/promo-velos/gravel/grizl-cf-sl-7-etap/50029729.html,€,False,True,2022-01-23 05:00:20.638587
Roadlite:ON 7,3249.0,3399.0,L,Light Grey,50023804_0001061556,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-on-7/50023804.html,€,False,True,2022-01-23 05:00:20.638587
Speedmax CF 8 Disc,4099.0,4199.0,M,Flash Yellow,50029983_0001061620,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-8-disc/50029983.html,€,False,True,2022-01-23 05:00:20.638587
Grail:ON CF 8 eTap,5699.0,6199.0,XL,Discovery Blue,50029628_0001059973,https://www.canyon.com/fr-be/promo-velos/electriques/grail-on-cf-8-etap/50029628.html,€,False,True,2022-01-23 05:00:20.638587
Roadlite:ON 6,2749.0,2799.0,XL,Shadow Grey,50024757_0001061430,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-on-6/50024757.html,€,False,True,2022-01-24 05:00:26.771967
Commuter 6 WMN,1419.0,1499.0,S,Anchor Grey,50022229_0001061508,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-6-wmn/50022229.html,€,False,True,2022-01-25 05:00:15.732022
Exceed CF 5,1699.0,1799.0,XL,Quick Silver,50019554_0001061293,https://www.canyon.com/fr-be/promo-velos/vtt/exceed-cf-5/50019554.html,€,False,True,2022-01-25 05:00:15.732022
Grail CF SL 8 Di2,3649.0,3699.0,S,Discovery Blue,50010819,https://www.canyon.com/fr-be/promo-velos/gravel/grail-cf-sl-8-di2/2718.html?dwvar_2718_pv_rahmenfarbe=BU%2FBK,€,False,True,2022-01-25 05:00:15.732022
Endurace CF SL Disc 8.0 RCC,3999.0,4199.0,L,Stealth,50006682,https://www.canyon.com/fr-be/promo-velos/route/endurace-cf-sl-disc-8.0-rcc/2485.html?dwvar_2485_pv_rahmenfarbe=BK,€,False,True,2022-01-25 05:00:15.732022
Speedmax CF 8 DISC Di2,5659.0,5799.0,XL,Non Mint,50024807_0001059761,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-8-disc-di2/50024807.html,€,False,True,2022-01-25 05:00:15.732022
Lux CF SLX 9 LTD,6599.0,6999.0,M,Eclipse White,50019712_0001061509,https://www.canyon.com/fr-be/promo-velos/vtt/lux-cf-slx-9-ltd/50019712.html,€,False,True,2022-01-25 05:00:15.732022
Commuter 8.0,2199.0,2399.0,M,grey,50013548_0001060686,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-8.0/50013548.html,€,False,True,2022-01-27 05:00:37.080173
Speedmax CF 8 DISC Di2,5599.0,5799.0,XL,Non Mint,50024807_0001059761,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-8-disc-di2/50024807.html,€,False,True,2022-01-27 05:00:37.080173
Roadlite 5,829.0,899.0,XS,Light Grey - Mint,50018787_0001061514,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-5/50018787.html,€,False,True,2022-01-28 05:00:22.962198
Roadlite 5 WMN,829.0,899.0,L,Light Grey - Raspberry,50022200_0001061724,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-5-wmn/50022200.html,€,False,True,2022-01-28 05:00:22.962198
Endurace 6,949.0,999.0,M,Stealth,50014928,https://www.canyon.com/fr-be/promo-velos/route/endurace-6/2941.html?dwvar_2941_pv_rahmenfarbe=BU%2FBU,€,False,True,2022-01-28 05:00:22.962198
Commuter 5,1019.0,1099.0,M,Anchor Grey,50023473_0001061787,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-5/50023473.html,€,False,True,2022-01-28 05:00:22.962198
Endurace AL 7.0,1069.0,1199.0,XL,race red,50014309_0001061705,https://www.canyon.com/fr-be/promo-velos/route/endurace-al-7.0/50014309.html,€,False,True,2022-01-28 05:00:22.962198
Endurace 6 Disc,1249.0,1299.0,M,airwave blue,50014971,https://www.canyon.com/fr-be/promo-velos/route/endurace-6-disc/2945.html?dwvar_2945_pv_rahmenfarbe=BU%2FBK,€,False,True,2022-01-28 05:00:22.962198
Commuter 7,1749.0,1799.0,M,Anchor Grey,50022076_0001061844,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-7/50022076.html,€,False,True,2022-01-28 05:00:22.962198
Grail 7 WMN,1749.0,1899.0,M,Rosewood Red,50019107_0001061782,https://www.canyon.com/fr-be/promo-velos/gravel/grail-7-wmn/50019107.html,€,False,True,2022-01-28 05:00:22.962198
Grail 7 1by,1749.0,1799.0,M,Solid Silver,50010792,https://www.canyon.com/fr-be/promo-velos/gravel/grail-7-1by/2707.html?dwvar_2707_pv_rahmenfarbe=SR%2FBK,€,False,True,2022-01-28 05:00:22.962198
Roadlite CF 8,1949.0,1999.0,2XL,Light Grey - Mint,50030004_0001061681,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-cf-8/50030004.html,€,False,True,2022-01-28 05:00:22.962198
Roadlite CF 8,1949.0,1999.0,M,Light Grey - Mint,50023451_0001061811,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-cf-8/50023451.html,€,False,True,2022-01-28 05:00:22.962198
Pathlite:ON 4,2449.0,2499.0,XS,Tundra Green,50029773_0001061384,https://www.canyon.com/fr-be/outlet/fitness-bikes/pathlite-on-4/50029773.html,€,False,True,2022-01-28 05:00:22.962198
Grand Canyon:ON 7,2749.0,2899.0,L,Positive Red,50025927_0001061745,https://www.canyon.com/fr-be/promo-velos/electriques/grand-canyon-on-7/50025927.html,€,False,True,2022-01-28 05:00:22.962198
Grail CF SL 8,2849.0,2999.0,XL,Forest,50029998_0001061679,https://www.canyon.com/fr-be/promo-velos/gravel/grail-cf-sl-8/50029998.html,€,False,True,2022-01-28 05:00:22.962198
Grizl CF SL 8,2849.0,2999.0,XS,Matcha Splash,50024724_0001061726,https://www.canyon.com/fr-be/promo-velos/gravel/grizl-cf-sl-8/50024724.html,€,False,True,2022-01-28 05:00:22.962198
Pathlite:ON 6,2949.0,2999.0,L,Tundra Green,50019514_0001061488,https://www.canyon.com/fr-be/outlet/fitness-bikes/pathlite-on-6/50019514.html,€,False,True,2022-01-28 05:00:22.962198
Grand Canyon:ON 8 WMN,2949.0,3099.0,S,Charged Mint,50023585_0001061563,https://www.canyon.com/fr-be/promo-velos/electriques/grand-canyon-on-8-wmn/50023585.html,€,False,True,2022-01-28 05:00:22.962198
Pathlite:ON 6,2949.0,2999.0,M,Tundra Green,50019652_0001061347,https://www.canyon.com/fr-be/outlet/fitness-bikes/pathlite-on-6/50019652.html,€,False,True,2022-01-28 05:00:22.962198
Neuron CF 8 WMN,2949.0,2999.0,S,Frozen Valentine,50029803_0001061714,https://www.canyon.com/fr-be/promo-velos/vtt/neuron-cf-8-wmn/50029803.html,€,False,True,2022-01-28 05:00:22.962198
Grizl CF SL 8 Suspension,3049.0,3199.0,M,Matcha Splash,50029887_0001061828,https://www.canyon.com/fr-be/promo-velos/gravel/grizl-cf-sl-8-suspension/50029887.html,€,False,True,2022-01-28 05:00:22.962198
Grizl CF SL 8 Suspension,3149.0,3199.0,L,Matcha Splash,50029969_0001061816,https://www.canyon.com/fr-be/promo-velos/gravel/grizl-cf-sl-8-suspension/50029969.html,€,False,True,2022-01-28 05:00:22.962198
Grizl CF SL 7 eTap,3149.0,3299.0,M,Wildberry Splatter,50029816_0001061815,https://www.canyon.com/fr-be/promo-velos/gravel/grizl-cf-sl-7-etap/50029816.html,€,False,True,2022-01-28 05:00:22.962198
Grizl CF SL 7 eTap,3249.0,3299.0,XS,Earl Grey,50030013_0001061742,https://www.canyon.com/fr-be/promo-velos/gravel/grizl-cf-sl-7-etap/50030013.html,€,False,True,2022-01-28 05:00:22.962198
Grand Canyon:ON 8,3249.0,3299.0,L,Positive Red,50023697_0001061437,https://www.canyon.com/fr-be/promo-velos/electriques/grand-canyon-on-8/50023697.html,€,False,True,2022-01-28 05:00:22.962198
Pathlite:ON 7,3249.0,3399.0,M,Stealth,50019482_0001061422,https://www.canyon.com/fr-be/outlet/fitness-bikes/pathlite-on-7/50019482.html,€,False,True,2022-01-28 05:00:22.962198
Exceed CF SLX 8,3549.0,3699.0,M,Team Alpecin-Fenix,50029923_0001061729,https://www.canyon.com/fr-be/promo-velos/vtt/exceed-cf-slx-8/50029923.html,€,False,True,2022-01-28 05:00:22.962198
Endurace CF SL Disc 8.0 RCH,3549.0,4199.0,2XS,Stealth,50029601_0001061551,https://www.canyon.com/fr-be/promo-velos/route/endurace-cf-sl-disc-8.0-rch/50029601.html,€,False,True,2022-01-28 05:00:22.962198
Neuron:ON 7 WMN,3549.0,3699.0,XS,Quantum Grey,50026499_0001061543,https://www.canyon.com/fr-be/promo-velos/electriques/neuron-on-7-wmn/50026499.html,€,False,True,2022-01-28 05:00:22.962198
Endurace CF SL 8 Disc Di2,3549.0,3599.0,multi,Stealth Grey,50015029,https://www.canyon.com/fr-be/promo-velos/route/endurace-cf-sl-8-disc-di2/2949.html?dwvar_2949_pv_rahmenfarbe=YE%2FBK,€,False,True,2022-01-28 05:00:22.962198
Torque CF 7,3599.0,3699.0,L,Stealth,50019480_0001061663,https://www.canyon.com/fr-be/promo-velos/vtt/torque-cf-7/50019480.html,€,False,True,2022-01-28 05:00:22.962198
Torque 27.5 CF 7,3649.0,3699.0,M,Exhaust Black,50029984_0001061619,https://www.canyon.com/fr-be/promo-velos/vtt/torque-27.5-cf-7/50029984.html,€,False,True,2022-01-28 05:00:22.962198
